,Return
2015-09-29,-0.0003268561699687157
2015-09-30,0.0046278567612302235
2015-10-01,0.001822748494724999
2015-10-02,0.010900651846396568
2015-10-05,0.0016532599373149518
2015-10-06,0.0013359236297398078
2015-10-07,0.0011022347168208625
2015-10-08,-0.0005688042832285192
2015-10-09,0.00400320336074189
2015-10-12,0.003004669177895186
2015-10-13,-0.0008154046501118461
2015-10-14,0.004408376789766218
2015-10-15,0.0030059513163789475
2015-10-16,0.00010633335655252677
2015-10-19,-0.00013878472796150605
2015-10-20,-0.0017189077916250884
2015-10-21,-0.0012640336611187256
2015-10-22,0.006603329127271086
2015-10-23,0.003624778640465527
2015-10-26,0.001127935972651309
2015-10-27,0.0012822406306184594
2015-10-28,0.00016268994644473502
2015-10-29,-0.0057788319995769055
2015-10-30,-0.000526588197786017
2015-11-02,0.0014025452181623873
2015-11-03,-0.0032569600358979605
2015-11-04,-0.0022297272915656756
2015-11-05,-0.0016870984574537495
2015-11-06,-0.0061719015660118125
2015-11-09,-0.004129052234101797
2015-11-10,0.000493992202881748
2015-11-11,-0.001893582853126117
2015-11-12,-0.0029849552597566113
2015-11-13,-0.003934310631034161
2015-11-16,0.00520415126641312
2015-11-17,-0.0020612294215307443
2015-11-18,0.006148664044266008
2015-11-19,0.0032318165801589953
2015-11-20,0.0002416529367480786
2015-11-23,-0.0013081432369518302
2015-11-24,0.001324879263588709
2015-11-25,-0.00015712707981033744
2015-11-27,-0.0015090962818481795
2015-11-30,0.000646111269565361
2015-12-01,0.008299902983299697
2015-12-02,-0.0047629246935887645
2015-12-03,-0.014840739029074337
2015-12-04,0.014216192839993596
2015-12-07,-0.0007710010320179021
2015-12-08,-0.0009010300588869177
2015-12-09,-0.006867335683468484
2015-12-10,0.0018695852967642258
2015-12-11,-0.007696130631374162
2015-12-14,-0.00012600336041971232
2015-12-15,0.0025151133962737263
2015-12-16,0.007177610238399759
2015-12-17,-0.005777783587513264
2015-12-18,-0.008225939032054742
2015-12-21,0.005651874249676007
2015-12-22,0.0021313526887419146
2015-12-23,0.0030575263009916948
2015-12-24,0.001081265834466277
2015-12-28,-0.0002489280222616254
2015-12-29,0.0038171060717605678
2015-12-30,-0.00473119231611806
2015-12-31,-0.005409842592877013
2016-01-04,-0.009936798326857501
2016-01-05,-0.0012459260803947103
2016-01-06,-0.0030930928305581444
2016-01-07,-0.01760424207740336
2016-01-08,-0.004348996127346123
2016-01-11,-0.0009293362455948832
2016-01-12,0.009758840519530972
2016-01-13,-0.017534830882952896
2016-01-14,0.010158052270166213
2016-01-15,-0.014201395279230066
2016-01-19,0.0004291608775066726
2016-01-20,-0.0009147247440953084
2016-01-21,-0.00019506705156998046
2016-01-22,0.015110127533022854
2016-01-25,-0.007756101695089228
2016-01-26,0.006578407708668598
2016-01-27,-0.012970795033949028
2016-01-28,0.007553172069249838
2016-01-29,0.01577501691075324
2016-02-01,-4.9988776193978635e-05
2016-02-02,-0.0084253615928657
2016-02-03,-0.0011441234099650545
2016-02-04,0.0008747857867713269
2016-02-05,-0.015381505303488717
2016-02-08,-0.0052831370728191
2016-02-09,-0.0011382546153676587
2016-02-10,0.0020603708153034634
2016-02-11,-0.0011381519714330148
2016-02-12,0.006256634336145685
2016-02-16,0.009561164720415459
2016-02-17,0.009923803440358139
2016-02-18,-0.0033019150381178707
2016-02-19,0.0007698055377084259
2016-02-22,0.00777359435078006
2016-02-23,-0.007356232380871082
2016-02-24,0.004134317846374514
2016-02-25,0.006137663625530083
2016-02-26,-0.0023767986560941225
2016-02-29,-0.0038589469483256765
2016-03-01,0.012380496132877178
2016-03-02,0.00038772315592494833
2016-03-03,0.00029580065026455204
2016-03-04,-0.0003495393919857556
2016-03-07,-0.002694962630556344
2016-03-08,-0.003049589912146116
2016-03-09,0.0019922918548338523
2016-03-10,-0.0012666561557489776
2016-03-11,0.007566889385055706
2016-03-14,0.000572464187333215
2016-03-15,-0.00032096411095478206
2016-03-16,0.005715815674524289
2016-03-17,0.0009790549584934075
2016-03-18,0.0016002756002349006
2016-03-21,0.000893793077788286
2016-03-22,0.0003535112804665773
2016-03-23,-0.002676886109801578
2016-03-24,-0.0003235627210320378
2016-03-28,-4.246734024547077e-06
2016-03-29,0.00903111939558679
2016-03-30,0.002066289187502044
2016-03-31,8.445026759792013e-05
2016-04-01,0.0031992160049637078
2016-04-04,-0.0028644530295531346
2016-04-05,-0.0013460015779583642
2016-04-06,0.005582249712359405
2016-04-07,-0.0027867922986806867
